inj_id,layer_injected,weight_coords,bit_to_change,desired_size,top_one_correct,masked,non_critical,critical
1451,encoder.layers.encoder_layer_1.mlp.3.weight, 376  502 ,24,1101,1035,0,1101,0
1452,encoder.layers.encoder_layer_1.mlp.3.weight, 483  929 ,14,1101,1035,0,1101,0
1453,encoder.layers.encoder_layer_1.mlp.3.weight, 644  1971 ,26,1101,1035,0,1101,0
1454,encoder.layers.encoder_layer_1.mlp.3.weight, 115  1045 ,31,1101,1035,0,1101,0
1455,encoder.layers.encoder_layer_1.mlp.3.weight, 79  291 ,7,1101,1035,0,1101,0
1456,encoder.layers.encoder_layer_1.mlp.3.weight, 491  1705 ,0,1101,1035,0,1101,0
1457,encoder.layers.encoder_layer_1.mlp.3.weight, 200  1841 ,1,1101,1035,0,1101,0
1458,encoder.layers.encoder_layer_1.mlp.3.weight, 444  1211 ,30,1101,41,0,41,1060
1459,encoder.layers.encoder_layer_1.mlp.3.weight, 538  1526 ,0,1101,1035,0,1101,0
1460,encoder.layers.encoder_layer_1.mlp.3.weight, 61  1490 ,8,1101,1035,0,1101,0
1461,encoder.layers.encoder_layer_1.mlp.3.weight, 500  1361 ,12,1101,1035,0,1101,0
1462,encoder.layers.encoder_layer_1.mlp.3.weight, 106  2163 ,4,1101,1035,0,1101,0
1463,encoder.layers.encoder_layer_1.mlp.3.weight, 14  7 ,31,1101,1035,0,1101,0
1464,encoder.layers.encoder_layer_1.mlp.3.weight, 659  2956 ,1,1101,1035,0,1101,0
1465,encoder.layers.encoder_layer_1.mlp.3.weight, 19  677 ,16,1101,1035,0,1101,0
1466,encoder.layers.encoder_layer_1.mlp.3.weight, 540  2011 ,16,1101,1035,0,1101,0
1467,encoder.layers.encoder_layer_1.mlp.3.weight, 580  2834 ,20,1101,1035,0,1101,0
1468,encoder.layers.encoder_layer_1.mlp.3.weight, 90  506 ,9,1101,1035,0,1101,0
1469,encoder.layers.encoder_layer_1.mlp.3.weight, 700  616 ,7,1101,1035,0,1101,0
1470,encoder.layers.encoder_layer_1.mlp.3.weight, 210  2093 ,10,1101,1035,0,1101,0
1471,encoder.layers.encoder_layer_1.mlp.3.weight, 742  882 ,11,1101,1035,0,1101,0
1472,encoder.layers.encoder_layer_1.mlp.3.weight, 514  3009 ,5,1101,1035,0,1101,0
1473,encoder.layers.encoder_layer_1.mlp.3.weight, 530  37 ,27,1101,1035,0,1101,0
1474,encoder.layers.encoder_layer_1.mlp.3.weight, 20  2156 ,8,1101,1035,0,1101,0
1475,encoder.layers.encoder_layer_1.mlp.3.weight, 656  2926 ,24,1101,1035,0,1101,0
1476,encoder.layers.encoder_layer_1.mlp.3.weight, 141  753 ,27,1101,1035,0,1101,0
1477,encoder.layers.encoder_layer_1.mlp.3.weight, 564  922 ,9,1101,1035,0,1101,0
1478,encoder.layers.encoder_layer_1.mlp.3.weight, 683  623 ,6,1101,1035,0,1101,0
1479,encoder.layers.encoder_layer_1.mlp.3.weight, 129  2244 ,15,1101,1035,0,1101,0
1480,encoder.layers.encoder_layer_1.mlp.3.weight, 475  1655 ,16,1101,1035,0,1101,0
1481,encoder.layers.encoder_layer_1.mlp.3.weight, 283  204 ,26,1101,1035,0,1101,0
1482,encoder.layers.encoder_layer_1.mlp.3.weight, 382  1139 ,25,1101,1035,0,1101,0
1483,encoder.layers.encoder_layer_1.mlp.3.weight, 162  2804 ,4,1101,1035,0,1101,0
1484,encoder.layers.encoder_layer_1.mlp.3.weight, 505  1822 ,19,1101,1035,0,1101,0
1485,encoder.layers.encoder_layer_1.mlp.3.weight, 80  2804 ,22,1101,1035,0,1101,0
1486,encoder.layers.encoder_layer_1.mlp.3.weight, 476  2579 ,26,1101,1035,0,1101,0
1487,encoder.layers.encoder_layer_1.mlp.3.weight, 566  241 ,15,1101,1035,0,1101,0
1488,encoder.layers.encoder_layer_1.mlp.3.weight, 225  233 ,2,1101,1035,0,1101,0
1489,encoder.layers.encoder_layer_1.mlp.3.weight, 226  2455 ,16,1101,1035,0,1101,0
1490,encoder.layers.encoder_layer_1.mlp.3.weight, 567  2605 ,25,1101,1035,0,1101,0
1491,encoder.layers.encoder_layer_1.mlp.3.weight, 349  1114 ,24,1101,1035,0,1101,0
1492,encoder.layers.encoder_layer_1.mlp.3.weight, 304  1371 ,20,1101,1035,0,1101,0
1493,encoder.layers.encoder_layer_1.mlp.3.weight, 274  2385 ,8,1101,1035,0,1101,0
1494,encoder.layers.encoder_layer_1.mlp.3.weight, 668  1983 ,6,1101,1035,0,1101,0
1495,encoder.layers.encoder_layer_1.mlp.3.weight, 365  2264 ,6,1101,1035,0,1101,0
1496,encoder.layers.encoder_layer_1.mlp.3.weight, 189  1163 ,9,1101,1035,0,1101,0
1497,encoder.layers.encoder_layer_1.mlp.3.weight, 465  2655 ,5,1101,1035,0,1101,0
1498,encoder.layers.encoder_layer_1.mlp.3.weight, 77  2500 ,2,1101,1035,0,1101,0
1499,encoder.layers.encoder_layer_1.mlp.3.weight, 207  2728 ,16,1101,1035,0,1101,0
1500,encoder.layers.encoder_layer_1.mlp.3.weight, 120  1729 ,6,1101,1035,0,1101,0
1501,encoder.layers.encoder_layer_1.mlp.3.weight, 191  916 ,22,1101,1035,0,1101,0
1502,encoder.layers.encoder_layer_1.mlp.3.weight, 0  1936 ,26,1101,1035,0,1101,0
1503,encoder.layers.encoder_layer_1.mlp.3.weight, 335  1818 ,13,1101,1035,0,1101,0
1504,encoder.layers.encoder_layer_1.mlp.3.weight, 8  2045 ,13,1101,1035,0,1101,0
1505,encoder.layers.encoder_layer_1.mlp.3.weight, 343  1108 ,6,1101,1035,0,1101,0
1506,encoder.layers.encoder_layer_1.mlp.3.weight, 392  2187 ,1,1101,1035,0,1101,0
1507,encoder.layers.encoder_layer_1.mlp.3.weight, 14  497 ,2,1101,1035,0,1101,0
1508,encoder.layers.encoder_layer_1.mlp.3.weight, 620  2479 ,6,1101,1035,0,1101,0
1509,encoder.layers.encoder_layer_1.mlp.3.weight, 282  166 ,24,1101,1035,0,1101,0
1510,encoder.layers.encoder_layer_1.mlp.3.weight, 327  2395 ,3,1101,1035,0,1101,0
1511,encoder.layers.encoder_layer_1.mlp.3.weight, 119  2045 ,2,1101,1035,0,1101,0
1512,encoder.layers.encoder_layer_1.mlp.3.weight, 659  648 ,9,1101,1035,0,1101,0
1513,encoder.layers.encoder_layer_1.mlp.3.weight, 508  370 ,10,1101,1035,0,1101,0
1514,encoder.layers.encoder_layer_1.mlp.3.weight, 748  683 ,15,1101,1035,0,1101,0
1515,encoder.layers.encoder_layer_1.mlp.3.weight, 148  495 ,0,1101,1035,0,1101,0
1516,encoder.layers.encoder_layer_1.mlp.3.weight, 565  1104 ,29,1101,1035,0,1101,0
1517,encoder.layers.encoder_layer_1.mlp.3.weight, 608  2345 ,6,1101,1035,0,1101,0
1518,encoder.layers.encoder_layer_1.mlp.3.weight, 45  469 ,6,1101,1035,0,1101,0
1519,encoder.layers.encoder_layer_1.mlp.3.weight, 183  1641 ,24,1101,1035,0,1101,0
1520,encoder.layers.encoder_layer_1.mlp.3.weight, 177  1190 ,29,1101,1035,0,1101,0
1521,encoder.layers.encoder_layer_1.mlp.3.weight, 142  1045 ,29,1101,1035,0,1101,0
1522,encoder.layers.encoder_layer_1.mlp.3.weight, 247  2013 ,9,1101,1035,0,1101,0
1523,encoder.layers.encoder_layer_1.mlp.3.weight, 89  455 ,31,1101,1035,0,1101,0
1524,encoder.layers.encoder_layer_1.mlp.3.weight, 335  1832 ,24,1101,1035,0,1101,0
1525,encoder.layers.encoder_layer_1.mlp.3.weight, 285  718 ,7,1101,1035,0,1101,0
1526,encoder.layers.encoder_layer_1.mlp.3.weight, 721  326 ,22,1101,1035,0,1101,0
1527,encoder.layers.encoder_layer_1.mlp.3.weight, 316  2242 ,28,1101,1035,0,1101,0
1528,encoder.layers.encoder_layer_1.mlp.3.weight, 158  2774 ,10,1101,1035,0,1101,0
1529,encoder.layers.encoder_layer_1.mlp.3.weight, 172  475 ,26,1101,1035,0,1101,0
1530,encoder.layers.encoder_layer_1.mlp.3.weight, 415  2820 ,25,1101,1035,0,1101,0
1531,encoder.layers.encoder_layer_1.mlp.3.weight, 399  1186 ,30,1101,41,0,41,1060
1532,encoder.layers.encoder_layer_1.mlp.3.weight, 213  1944 ,15,1101,1035,0,1101,0
1533,encoder.layers.encoder_layer_1.mlp.3.weight, 467  2471 ,24,1101,1035,0,1101,0
1534,encoder.layers.encoder_layer_1.mlp.3.weight, 688  2565 ,15,1101,1035,0,1101,0
1535,encoder.layers.encoder_layer_1.mlp.3.weight, 23  2833 ,5,1101,1035,0,1101,0
1536,encoder.layers.encoder_layer_1.mlp.3.weight, 345  505 ,31,1101,1035,0,1101,0
1537,encoder.layers.encoder_layer_1.mlp.3.weight, 658  2910 ,16,1101,1035,0,1101,0
1538,encoder.layers.encoder_layer_1.mlp.3.weight, 34  1715 ,8,1101,1035,0,1101,0
1539,encoder.layers.encoder_layer_1.mlp.3.weight, 579  1686 ,6,1101,1035,0,1101,0
1540,encoder.layers.encoder_layer_1.mlp.3.weight, 180  571 ,21,1101,1035,0,1101,0
1541,encoder.layers.encoder_layer_1.mlp.3.weight, 275  2900 ,11,1101,1035,0,1101,0
1542,encoder.layers.encoder_layer_1.mlp.3.weight, 764  1949 ,9,1101,1035,0,1101,0
1543,encoder.layers.encoder_layer_1.mlp.3.weight, 593  1502 ,17,1101,1035,0,1101,0
1544,encoder.layers.encoder_layer_1.mlp.3.weight, 436  1188 ,18,1101,1035,0,1101,0
1545,encoder.layers.encoder_layer_1.mlp.3.weight, 52  2381 ,4,1101,1035,0,1101,0
1546,encoder.layers.encoder_layer_1.mlp.3.weight, 314  2583 ,25,1101,1035,0,1101,0
1547,encoder.layers.encoder_layer_1.mlp.3.weight, 611  250 ,1,1101,1035,0,1101,0
1548,encoder.layers.encoder_layer_1.mlp.3.weight, 626  2120 ,11,1101,1035,0,1101,0
1549,encoder.layers.encoder_layer_1.mlp.3.weight, 217  942 ,22,1101,1035,0,1101,0
1550,encoder.layers.encoder_layer_1.mlp.3.weight, 517  2820 ,6,1101,1035,0,1101,0
1551,encoder.layers.encoder_layer_1.mlp.3.weight, 715  78 ,3,1101,1035,0,1101,0
1552,encoder.layers.encoder_layer_1.mlp.3.weight, 235  3042 ,19,1101,1035,0,1101,0
1553,encoder.layers.encoder_layer_1.mlp.3.weight, 383  915 ,7,1101,1035,0,1101,0
1554,encoder.layers.encoder_layer_1.mlp.3.weight, 383  2216 ,18,1101,1035,0,1101,0
1555,encoder.layers.encoder_layer_1.mlp.3.weight, 202  957 ,17,1101,1035,0,1101,0
1556,encoder.layers.encoder_layer_1.mlp.3.weight, 458  2164 ,17,1101,1035,0,1101,0
1557,encoder.layers.encoder_layer_1.mlp.3.weight, 9  1049 ,2,1101,1035,0,1101,0
1558,encoder.layers.encoder_layer_1.mlp.3.weight, 5  133 ,15,1101,1035,0,1101,0
1559,encoder.layers.encoder_layer_1.mlp.3.weight, 626  2211 ,4,1101,1035,0,1101,0
1560,encoder.layers.encoder_layer_1.mlp.3.weight, 62  813 ,12,1101,1035,0,1101,0
1561,encoder.layers.encoder_layer_1.mlp.3.weight, 590  2084 ,31,1101,1035,0,1101,0
1562,encoder.layers.encoder_layer_1.mlp.3.weight, 521  2460 ,13,1101,1035,0,1101,0
1563,encoder.layers.encoder_layer_1.mlp.3.weight, 673  2923 ,18,1101,1035,0,1101,0
1564,encoder.layers.encoder_layer_1.mlp.3.weight, 709  1643 ,18,1101,1035,0,1101,0
1565,encoder.layers.encoder_layer_1.mlp.3.weight, 152  2553 ,6,1101,1035,0,1101,0
1566,encoder.layers.encoder_layer_1.mlp.3.weight, 143  1737 ,0,1101,1035,0,1101,0
1567,encoder.layers.encoder_layer_1.mlp.3.weight, 153  853 ,20,1101,1035,0,1101,0
1568,encoder.layers.encoder_layer_1.mlp.3.weight, 121  1514 ,10,1101,1035,0,1101,0
1569,encoder.layers.encoder_layer_1.mlp.3.weight, 167  2207 ,18,1101,1035,0,1101,0
1570,encoder.layers.encoder_layer_1.mlp.3.weight, 106  816 ,19,1101,1035,0,1101,0
1571,encoder.layers.encoder_layer_1.mlp.3.weight, 345  2289 ,6,1101,1035,0,1101,0
1572,encoder.layers.encoder_layer_1.mlp.3.weight, 441  171 ,25,1101,1035,0,1101,0
1573,encoder.layers.encoder_layer_1.mlp.3.weight, 206  1242 ,25,1101,1035,0,1101,0
1574,encoder.layers.encoder_layer_1.mlp.3.weight, 270  1218 ,4,1101,1035,0,1101,0
1575,encoder.layers.encoder_layer_1.mlp.3.weight, 182  761 ,29,1101,1035,0,1101,0
1576,encoder.layers.encoder_layer_1.mlp.3.weight, 211  564 ,14,1101,1035,0,1101,0
1577,encoder.layers.encoder_layer_1.mlp.3.weight, 767  2606 ,23,1101,1035,0,1101,0
1578,encoder.layers.encoder_layer_1.mlp.3.weight, 283  639 ,22,1101,1035,0,1101,0
1579,encoder.layers.encoder_layer_1.mlp.3.weight, 150  779 ,25,1101,1035,0,1101,0
1580,encoder.layers.encoder_layer_1.mlp.3.weight, 136  2989 ,2,1101,1035,0,1101,0
1581,encoder.layers.encoder_layer_1.mlp.3.weight, 623  2371 ,4,1101,1035,0,1101,0
1582,encoder.layers.encoder_layer_1.mlp.3.weight, 250  851 ,11,1101,1035,0,1101,0
1583,encoder.layers.encoder_layer_1.mlp.3.weight, 565  315 ,11,1101,1035,0,1101,0
1584,encoder.layers.encoder_layer_1.mlp.3.weight, 634  2629 ,11,1101,1035,0,1101,0
1585,encoder.layers.encoder_layer_1.mlp.3.weight, 607  1268 ,8,1101,1035,0,1101,0
1586,encoder.layers.encoder_layer_1.mlp.3.weight, 32  1190 ,26,1101,1035,0,1101,0
1587,encoder.layers.encoder_layer_1.mlp.3.weight, 101  1415 ,27,1101,1035,0,1101,0
1588,encoder.layers.encoder_layer_1.mlp.3.weight, 579  1744 ,9,1101,1035,0,1101,0
1589,encoder.layers.encoder_layer_1.mlp.3.weight, 274  2371 ,25,1101,1035,0,1101,0
1590,encoder.layers.encoder_layer_1.mlp.3.weight, 99  433 ,28,1101,1035,0,1101,0
1591,encoder.layers.encoder_layer_1.mlp.3.weight, 107  88 ,25,1101,1035,0,1101,0
1592,encoder.layers.encoder_layer_1.mlp.3.weight, 69  1087 ,27,1101,1035,0,1101,0
1593,encoder.layers.encoder_layer_1.mlp.3.weight, 36  2775 ,17,1101,1035,0,1101,0
1594,encoder.layers.encoder_layer_1.mlp.3.weight, 38  721 ,31,1101,1035,0,1101,0
1595,encoder.layers.encoder_layer_1.mlp.3.weight, 565  1952 ,17,1101,1035,0,1101,0
1596,encoder.layers.encoder_layer_1.mlp.3.weight, 154  1720 ,28,1101,1035,0,1101,0
1597,encoder.layers.encoder_layer_1.mlp.3.weight, 295  2574 ,11,1101,1035,0,1101,0
1598,encoder.layers.encoder_layer_1.mlp.3.weight, 237  1439 ,20,1101,1035,0,1101,0
1599,encoder.layers.encoder_layer_1.mlp.3.weight, 226  2263 ,2,1101,1035,0,1101,0
1600,encoder.layers.encoder_layer_1.mlp.3.weight, 295  309 ,22,1101,1035,0,1101,0
1601,encoder.layers.encoder_layer_1.mlp.3.weight, 104  1140 ,31,1101,1035,0,1101,0
1602,encoder.layers.encoder_layer_1.mlp.3.weight, 735  2874 ,27,1101,1035,0,1101,0
1603,encoder.layers.encoder_layer_1.mlp.3.weight, 755  1857 ,22,1101,1035,0,1101,0
1604,encoder.layers.encoder_layer_1.mlp.3.weight, 139  1592 ,23,1101,1035,0,1101,0
1605,encoder.layers.encoder_layer_1.mlp.3.weight, 506  2417 ,10,1101,1035,0,1101,0
1606,encoder.layers.encoder_layer_1.mlp.3.weight, 249  468 ,11,1101,1035,0,1101,0
1607,encoder.layers.encoder_layer_1.mlp.3.weight, 13  275 ,0,1101,1035,0,1101,0
1608,encoder.layers.encoder_layer_1.mlp.3.weight, 154  147 ,25,1101,1035,0,1101,0
1609,encoder.layers.encoder_layer_1.mlp.3.weight, 31  5 ,29,1101,1035,0,1101,0
1610,encoder.layers.encoder_layer_1.mlp.3.weight, 738  595 ,9,1101,1035,0,1101,0
1611,encoder.layers.encoder_layer_1.mlp.3.weight, 501  2376 ,23,1101,1035,0,1101,0
1612,encoder.layers.encoder_layer_1.mlp.3.weight, 42  1267 ,13,1101,1035,0,1101,0
1613,encoder.layers.encoder_layer_1.mlp.3.weight, 585  1718 ,6,1101,1035,0,1101,0
1614,encoder.layers.encoder_layer_1.mlp.3.weight, 154  2933 ,20,1101,1035,0,1101,0
1615,encoder.layers.encoder_layer_1.mlp.3.weight, 7  120 ,11,1101,1035,0,1101,0
1616,encoder.layers.encoder_layer_1.mlp.3.weight, 696  2060 ,18,1101,1035,0,1101,0
1617,encoder.layers.encoder_layer_1.mlp.3.weight, 228  2394 ,14,1101,1035,0,1101,0
1618,encoder.layers.encoder_layer_1.mlp.3.weight, 354  1042 ,24,1101,1035,0,1101,0
1619,encoder.layers.encoder_layer_1.mlp.3.weight, 336  551 ,16,1101,1035,0,1101,0
1620,encoder.layers.encoder_layer_1.mlp.3.weight, 56  206 ,11,1101,1035,0,1101,0
1621,encoder.layers.encoder_layer_1.mlp.3.weight, 352  551 ,29,1101,1035,0,1101,0
1622,encoder.layers.encoder_layer_1.mlp.3.weight, 99  891 ,17,1101,1035,0,1101,0
1623,encoder.layers.encoder_layer_1.mlp.3.weight, 410  2642 ,28,1101,1035,0,1101,0
1624,encoder.layers.encoder_layer_1.mlp.3.weight, 409  927 ,31,1101,1035,0,1101,0
1625,encoder.layers.encoder_layer_1.mlp.3.weight, 627  2015 ,22,1101,1035,0,1101,0
1626,encoder.layers.encoder_layer_1.mlp.3.weight, 405  2449 ,10,1101,1035,0,1101,0
1627,encoder.layers.encoder_layer_1.mlp.3.weight, 532  1868 ,24,1101,1035,0,1101,0
1628,encoder.layers.encoder_layer_1.mlp.3.weight, 493  936 ,9,1101,1035,0,1101,0
1629,encoder.layers.encoder_layer_1.mlp.3.weight, 763  726 ,13,1101,1035,0,1101,0
1630,encoder.layers.encoder_layer_1.mlp.3.weight, 619  2583 ,18,1101,1035,0,1101,0
1631,encoder.layers.encoder_layer_1.mlp.3.weight, 673  1246 ,9,1101,1035,0,1101,0
1632,encoder.layers.encoder_layer_1.mlp.3.weight, 102  2787 ,7,1101,1035,0,1101,0
1633,encoder.layers.encoder_layer_1.mlp.3.weight, 238  1220 ,28,1101,1035,0,1101,0
1634,encoder.layers.encoder_layer_1.mlp.3.weight, 56  2816 ,18,1101,1035,0,1101,0
1635,encoder.layers.encoder_layer_1.mlp.3.weight, 743  2505 ,16,1101,1035,0,1101,0
1636,encoder.layers.encoder_layer_1.mlp.3.weight, 748  870 ,3,1101,1035,0,1101,0
1637,encoder.layers.encoder_layer_1.mlp.3.weight, 693  1544 ,23,1101,1035,0,1101,0
1638,encoder.layers.encoder_layer_1.mlp.3.weight, 368  614 ,19,1101,1035,0,1101,0
1639,encoder.layers.encoder_layer_1.mlp.3.weight, 629  1188 ,28,1101,1035,0,1101,0
1640,encoder.layers.encoder_layer_1.mlp.3.weight, 446  2376 ,1,1101,1035,0,1101,0
1641,encoder.layers.encoder_layer_1.mlp.3.weight, 287  1625 ,21,1101,1035,0,1101,0
1642,encoder.layers.encoder_layer_1.mlp.3.weight, 208  684 ,18,1101,1035,0,1101,0
1643,encoder.layers.encoder_layer_1.mlp.3.weight, 86  2295 ,29,1101,1035,0,1101,0
1644,encoder.layers.encoder_layer_1.mlp.3.weight, 659  2677 ,18,1101,1035,0,1101,0
1645,encoder.layers.encoder_layer_1.mlp.3.weight, 85  486 ,17,1101,1035,0,1101,0
1646,encoder.layers.encoder_layer_1.mlp.3.weight, 250  1826 ,29,1101,1035,0,1101,0
1647,encoder.layers.encoder_layer_1.mlp.3.weight, 134  558 ,24,1101,1035,0,1101,0
1648,encoder.layers.encoder_layer_1.mlp.3.weight, 102  1422 ,7,1101,1035,0,1101,0
1649,encoder.layers.encoder_layer_1.mlp.3.weight, 458  1956 ,23,1101,1035,0,1101,0
1650,encoder.layers.encoder_layer_1.mlp.3.weight, 325  835 ,8,1101,1035,0,1101,0
1651,encoder.layers.encoder_layer_1.mlp.3.weight, 598  289 ,24,1101,1035,0,1101,0
1652,encoder.layers.encoder_layer_1.mlp.3.weight, 595  2910 ,24,1101,1035,0,1101,0
1653,encoder.layers.encoder_layer_1.mlp.3.weight, 105  1783 ,3,1101,1035,0,1101,0
1654,encoder.layers.encoder_layer_1.mlp.3.weight, 628  2262 ,20,1101,1035,0,1101,0
1655,encoder.layers.encoder_layer_1.mlp.3.weight, 360  1342 ,21,1101,1035,0,1101,0
1656,encoder.layers.encoder_layer_1.mlp.3.weight, 645  278 ,15,1101,1035,0,1101,0
1657,encoder.layers.encoder_layer_1.mlp.3.weight, 160  1931 ,26,1101,1035,0,1101,0
1658,encoder.layers.encoder_layer_1.mlp.3.weight, 562  21 ,30,1101,25,0,26,1075
1659,encoder.layers.encoder_layer_1.mlp.3.weight, 734  654 ,15,1101,1035,0,1101,0
1660,encoder.layers.encoder_layer_1.mlp.3.weight, 475  316 ,1,1101,1035,0,1101,0
1661,encoder.layers.encoder_layer_1.mlp.3.weight, 619  2856 ,21,1101,1035,0,1101,0
1662,encoder.layers.encoder_layer_1.mlp.3.weight, 539  1368 ,26,1101,1035,0,1101,0
1663,encoder.layers.encoder_layer_1.mlp.3.weight, 596  2805 ,30,1101,41,0,41,1060
1664,encoder.layers.encoder_layer_1.mlp.3.weight, 514  56 ,0,1101,1035,0,1101,0
1665,encoder.layers.encoder_layer_1.mlp.3.weight, 311  1101 ,22,1101,1035,0,1101,0
1666,encoder.layers.encoder_layer_1.mlp.3.weight, 700  2926 ,19,1101,1035,0,1101,0
1667,encoder.layers.encoder_layer_1.mlp.3.weight, 102  1450 ,15,1101,1035,0,1101,0
1668,encoder.layers.encoder_layer_1.mlp.3.weight, 57  1190 ,6,1101,1035,0,1101,0
1669,encoder.layers.encoder_layer_1.mlp.3.weight, 83  133 ,6,1101,1035,0,1101,0
1670,encoder.layers.encoder_layer_1.mlp.3.weight, 605  2454 ,9,1101,1035,0,1101,0
1671,encoder.layers.encoder_layer_1.mlp.3.weight, 5  1712 ,21,1101,1035,0,1101,0
1672,encoder.layers.encoder_layer_1.mlp.3.weight, 284  1165 ,26,1101,1036,0,1100,1
1673,encoder.layers.encoder_layer_1.mlp.3.weight, 560  835 ,8,1101,1035,0,1101,0
1674,encoder.layers.encoder_layer_1.mlp.3.weight, 310  928 ,11,1101,1035,0,1101,0
1675,encoder.layers.encoder_layer_1.mlp.3.weight, 433  2883 ,22,1101,1035,0,1101,0
1676,encoder.layers.encoder_layer_1.mlp.3.weight, 71  505 ,9,1101,1035,0,1101,0
1677,encoder.layers.encoder_layer_1.mlp.3.weight, 249  148 ,7,1101,1035,0,1101,0
1678,encoder.layers.encoder_layer_1.mlp.3.weight, 610  870 ,25,1101,1035,0,1101,0
1679,encoder.layers.encoder_layer_1.mlp.3.weight, 706  840 ,19,1101,1035,0,1101,0
1680,encoder.layers.encoder_layer_1.mlp.3.weight, 115  1800 ,6,1101,1035,0,1101,0
1681,encoder.layers.encoder_layer_1.mlp.3.weight, 213  1950 ,18,1101,1035,0,1101,0
1682,encoder.layers.encoder_layer_1.mlp.3.weight, 69  481 ,5,1101,1035,0,1101,0
1683,encoder.layers.encoder_layer_1.mlp.3.weight, 61  1693 ,11,1101,1035,0,1101,0
1684,encoder.layers.encoder_layer_1.mlp.3.weight, 247  2698 ,0,1101,1035,0,1101,0
1685,encoder.layers.encoder_layer_1.mlp.3.weight, 482  866 ,13,1101,1035,0,1101,0
1686,encoder.layers.encoder_layer_1.mlp.3.weight, 284  1843 ,15,1101,1035,0,1101,0
1687,encoder.layers.encoder_layer_1.mlp.3.weight, 456  410 ,17,1101,1035,0,1101,0
1688,encoder.layers.encoder_layer_1.mlp.3.weight, 24  929 ,11,1101,1035,0,1101,0
1689,encoder.layers.encoder_layer_1.mlp.3.weight, 128  3047 ,31,1101,1035,0,1101,0
1690,encoder.layers.encoder_layer_1.mlp.3.weight, 647  640 ,11,1101,1035,0,1101,0
1691,encoder.layers.encoder_layer_1.mlp.3.weight, 733  637 ,25,1101,1035,0,1101,0
1692,encoder.layers.encoder_layer_1.mlp.3.weight, 158  1743 ,23,1101,1035,0,1101,0
1693,encoder.layers.encoder_layer_1.mlp.3.weight, 236  2929 ,26,1101,1035,0,1101,0
1694,encoder.layers.encoder_layer_1.mlp.3.weight, 494  10 ,18,1101,1035,0,1101,0
1695,encoder.layers.encoder_layer_1.mlp.3.weight, 615  538 ,4,1101,1035,0,1101,0
1696,encoder.layers.encoder_layer_1.mlp.3.weight, 644  119 ,30,1101,41,0,41,1060
1697,encoder.layers.encoder_layer_1.mlp.3.weight, 516  3046 ,5,1101,1035,0,1101,0
1698,encoder.layers.encoder_layer_1.mlp.3.weight, 538  410 ,3,1101,1035,0,1101,0
1699,encoder.layers.encoder_layer_1.mlp.3.weight, 504  2882 ,14,1101,1035,0,1101,0
1700,encoder.layers.encoder_layer_1.mlp.3.weight, 178  2116 ,12,1101,1035,0,1101,0
1701,encoder.layers.encoder_layer_1.mlp.3.weight, 478  1424 ,21,1101,1035,0,1101,0
1702,encoder.layers.encoder_layer_1.mlp.3.weight, 400  1658 ,23,1101,1035,0,1101,0
1703,encoder.layers.encoder_layer_1.mlp.3.weight, 679  2962 ,8,1101,1035,0,1101,0
1704,encoder.layers.encoder_layer_1.mlp.3.weight, 266  757 ,12,1101,1035,0,1101,0
1705,encoder.layers.encoder_layer_1.mlp.3.weight, 488  506 ,28,1101,1035,0,1101,0
1706,encoder.layers.encoder_layer_1.mlp.3.weight, 714  798 ,28,1101,1035,0,1101,0
1707,encoder.layers.encoder_layer_1.mlp.3.weight, 568  2405 ,5,1101,1035,0,1101,0
1708,encoder.layers.encoder_layer_1.mlp.3.weight, 749  219 ,13,1101,1035,0,1101,0
1709,encoder.layers.encoder_layer_1.mlp.3.weight, 524  2101 ,11,1101,1035,0,1101,0
1710,encoder.layers.encoder_layer_1.mlp.3.weight, 151  2170 ,23,1101,1035,0,1101,0
1711,encoder.layers.encoder_layer_1.mlp.3.weight, 668  292 ,7,1101,1035,0,1101,0
1712,encoder.layers.encoder_layer_1.mlp.3.weight, 111  2586 ,6,1101,1035,0,1101,0
1713,encoder.layers.encoder_layer_1.mlp.3.weight, 425  279 ,26,1101,1035,0,1101,0
1714,encoder.layers.encoder_layer_1.mlp.3.weight, 193  1454 ,6,1101,1035,0,1101,0
1715,encoder.layers.encoder_layer_1.mlp.3.weight, 291  2950 ,4,1101,1035,0,1101,0
1716,encoder.layers.encoder_layer_1.mlp.3.weight, 494  2861 ,30,1101,41,0,41,1060
1717,encoder.layers.encoder_layer_1.mlp.3.weight, 158  2498 ,27,1101,1035,0,1101,0
1718,encoder.layers.encoder_layer_1.mlp.3.weight, 685  1589 ,13,1101,1035,0,1101,0
1719,encoder.layers.encoder_layer_1.mlp.3.weight, 441  2879 ,17,1101,1035,0,1101,0
1720,encoder.layers.encoder_layer_1.mlp.3.weight, 282  646 ,14,1101,1035,0,1101,0
1721,encoder.layers.encoder_layer_1.mlp.3.weight, 88  2489 ,21,1101,1035,0,1101,0
1722,encoder.layers.encoder_layer_1.mlp.3.weight, 538  281 ,6,1101,1035,0,1101,0
1723,encoder.layers.encoder_layer_1.mlp.3.weight, 582  2827 ,24,1101,1035,0,1101,0
1724,encoder.layers.encoder_layer_1.mlp.3.weight, 298  2996 ,7,1101,1035,0,1101,0
